quality_event_id,event_date,event_timestamp,production_lot_id,factory_id,line_id,product_id,component_id,supplier_id,component_lot_id,defect_id,inspection_stage,event_quantity,is_first_pass_failure,is_rework,is_scrap,disposition
QEV-000001709,2026-06-06,2026-06-06T12:00:00,PLOT-00000910,FAC-MY,LINE-MY-01,PROD-X100,COMP-STOR,SUP-G,CLOT-G-TOR-20260606,DEF-FUNC,test,1,True,False,False,fail
QEV-000001710,2026-06-06,2026-06-06T12:00:00,PLOT-00000911,FAC-MY,LINE-MY-03,PROD-X100,COMP-PWR,SUP-A,CLOT-A-PWR-20260606,DEF-VOLT,test,1,True,True,False,rework
QEV-000001711,2026-06-07,2026-06-07T12:00:00,PLOT-00000913,FAC-TW,LINE-TW-02,PROD-C100,COMP-NET,SUP-E,CLOT-E-NET-20260607,DEF-CONN,in_process,1,True,False,False,fail
QEV-000001712,2026-06-07,2026-06-07T12:00:00,PLOT-00000913,FAC-TW,LINE-TW-02,PROD-C100,COMP-STOR,SUP-C,CLOT-C-TOR-20260607,DEF-FUNC,test,1,True,True,False,rework
QEV-000001713,2026-06-07,2026-06-07T12:00:00,PLOT-00000914,FAC-MX,LINE-MX-01,PROD-X200,COMP-COOL,SUP-C,CLOT-C-OOL-20260607,DEF-THERM,test,1,True,False,False,fail
QEV-000001714,2026-06-07,2026-06-07T12:00:00,PLOT-00000914,FAC-MX,LINE-MX-01,PROD-X200,COMP-STOR,SUP-H,CLOT-H-TOR-20260607,DEF-CONN,in_process,1,True,False,False,fail
QEV-000001715,2026-06-07,2026-06-07T12:00:00,PLOT-00000915,FAC-MX,LINE-MX-02,PROD-X100,COMP-MAIN,SUP-D,CLOT-D-AIN-20260607,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001716,2026-06-07,2026-06-07T12:00:00,PLOT-00000915,FAC-MX,LINE-MX-02,PROD-X100,COMP-STOR,SUP-C,CLOT-C-TOR-20260607,DEF-FUNC,test,1,True,True,False,rework
QEV-000001717,2026-06-07,2026-06-07T12:00:00,PLOT-00000916,FAC-MY,LINE-MY-01,PROD-C100,COMP-COOL,SUP-A,CLOT-A-OOL-20260607,DEF-THERM,test,1,True,True,False,rework
QEV-000001718,2026-06-07,2026-06-07T12:00:00,PLOT-00000916,FAC-MY,LINE-MY-01,PROD-C100,COMP-COOL,SUP-G,CLOT-G-OOL-20260607,DEF-THERM,test,1,True,True,False,rework
QEV-000001719,2026-06-07,2026-06-07T12:00:00,PLOT-00000916,FAC-MY,LINE-MY-01,PROD-C100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260607,DEF-VOLT,test,1,True,False,True,scrap
QEV-000001720,2026-06-07,2026-06-07T12:00:00,PLOT-00000916,FAC-MY,LINE-MY-01,PROD-C100,COMP-MEM,SUP-A,CLOT-A-MEM-20260607,DEF-MEM,test,1,True,True,False,rework
QEV-000001721,2026-06-07,2026-06-07T12:00:00,PLOT-00000916,FAC-MY,LINE-MY-01,PROD-C100,COMP-MEM,SUP-D,CLOT-D-MEM-20260607,DEF-MEM,test,1,True,True,False,rework
QEV-000001722,2026-06-07,2026-06-07T12:00:00,PLOT-00000916,FAC-MY,LINE-MY-01,PROD-C100,COMP-NET,SUP-B,CLOT-B-NET-20260607,DEF-CONN,in_process,1,True,False,False,fail
QEV-000001723,2026-06-07,2026-06-07T12:00:00,PLOT-00000916,FAC-MY,LINE-MY-01,PROD-C100,COMP-PWR,SUP-C,CLOT-C-PWR-20260607,DEF-VOLT,test,1,True,True,False,rework
QEV-000001724,2026-06-07,2026-06-07T12:00:00,PLOT-00000916,FAC-MY,LINE-MY-01,PROD-C100,COMP-PWR,SUP-F,CLOT-F-PWR-20260607,DEF-VOLT,test,1,True,False,False,fail
QEV-000001725,2026-06-07,2026-06-07T12:00:00,PLOT-00000917,FAC-MY,LINE-MY-03,PROD-S100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260607,DEF-ASSY,in_process,1,True,False,True,scrap
QEV-000001726,2026-06-07,2026-06-07T12:00:00,PLOT-00000917,FAC-MY,LINE-MY-03,PROD-S100,COMP-MEM,SUP-C,CLOT-C-MEM-20260607,DEF-MEM,test,1,True,True,False,rework
QEV-000001727,2026-06-07,2026-06-07T12:00:00,PLOT-00000917,FAC-MY,LINE-MY-03,PROD-S100,COMP-MEM,SUP-F,CLOT-F-MEM-20260607,DEF-FUNC,test,1,True,True,False,rework
QEV-000001728,2026-06-07,2026-06-07T12:00:00,PLOT-00000917,FAC-MY,LINE-MY-03,PROD-S100,COMP-MEM,SUP-G,CLOT-G-MEM-20260607,DEF-FUNC,test,1,True,True,False,rework
QEV-000001729,2026-06-07,2026-06-07T12:00:00,PLOT-00000917,FAC-MY,LINE-MY-03,PROD-S100,COMP-NET,SUP-C,CLOT-C-NET-20260607,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001730,2026-06-07,2026-06-07T12:00:00,PLOT-00000917,FAC-MY,LINE-MY-03,PROD-S100,COMP-PWR,SUP-C,CLOT-C-PWR-20260607,DEF-VOLT,test,1,True,False,False,fail
QEV-000001731,2026-06-08,2026-06-08T12:00:00,PLOT-00000918,FAC-TW,LINE-TW-01,PROD-X100,COMP-COOL,SUP-B,CLOT-B-OOL-20260608,DEF-THERM,test,1,True,False,False,fail
QEV-000001732,2026-06-08,2026-06-08T12:00:00,PLOT-00000920,FAC-MX,LINE-MX-01,PROD-X200,COMP-MEM,SUP-C,CLOT-C-MEM-20260608,DEF-MEM,test,1,True,False,False,fail
QEV-000001733,2026-06-08,2026-06-08T12:00:00,PLOT-00000921,FAC-MX,LINE-MX-02,PROD-X200,COMP-MAIN,SUP-B,CLOT-B-AIN-20260608,DEF-FUNC,test,1,True,True,False,rework
QEV-000001734,2026-06-08,2026-06-08T12:00:00,PLOT-00000921,FAC-MX,LINE-MX-02,PROD-X200,COMP-NET,SUP-E,CLOT-E-NET-20260608,DEF-FUNC,test,1,True,True,False,rework
QEV-000001735,2026-06-08,2026-06-08T12:00:00,PLOT-00000922,FAC-MY,LINE-MY-01,PROD-C100,COMP-PWR,SUP-H,CLOT-H-PWR-20260608,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001736,2026-06-08,2026-06-08T12:00:00,PLOT-00000922,FAC-MY,LINE-MY-01,PROD-C100,COMP-STOR,SUP-E,CLOT-E-TOR-20260608,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001737,2026-06-08,2026-06-08T12:00:00,PLOT-00000923,FAC-MY,LINE-MY-03,PROD-N100,COMP-PWR,SUP-A,CLOT-A-PWR-20260608,DEF-CONN,in_process,1,True,False,False,fail
QEV-000001738,2026-06-09,2026-06-09T12:00:00,PLOT-00000924,FAC-TW,LINE-TW-01,PROD-N100,COMP-COOL,SUP-F,CLOT-F-OOL-20260609,DEF-THERM,test,1,True,False,False,fail
QEV-000001739,2026-06-09,2026-06-09T12:00:00,PLOT-00000926,FAC-MX,LINE-MX-01,PROD-S100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260609,DEF-FUNC,test,1,True,True,False,rework
QEV-000001740,2026-06-09,2026-06-09T12:00:00,PLOT-00000926,FAC-MX,LINE-MX-01,PROD-S100,COMP-PWR,SUP-H,CLOT-H-PWR-20260609,DEF-VOLT,test,1,True,False,False,fail
QEV-000001741,2026-06-09,2026-06-09T12:00:00,PLOT-00000927,FAC-MX,LINE-MX-02,PROD-X200,COMP-STOR,SUP-E,CLOT-E-TOR-20260609,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001742,2026-06-09,2026-06-09T12:00:00,PLOT-00000927,FAC-MX,LINE-MX-02,PROD-X200,COMP-STOR,SUP-F,CLOT-F-TOR-20260609,DEF-FUNC,test,1,True,True,False,rework
QEV-000001743,2026-06-09,2026-06-09T12:00:00,PLOT-00000928,FAC-MY,LINE-MY-01,PROD-C100,COMP-NET,SUP-A,CLOT-A-NET-20260609,DEF-FUNC,test,1,True,False,True,scrap
QEV-000001744,2026-06-09,2026-06-09T12:00:00,PLOT-00000928,FAC-MY,LINE-MY-01,PROD-C100,COMP-NET,SUP-D,CLOT-D-NET-20260609,DEF-FUNC,test,1,True,True,False,rework
QEV-000001745,2026-06-09,2026-06-09T12:00:00,PLOT-00000928,FAC-MY,LINE-MY-01,PROD-C100,COMP-NET,SUP-E,CLOT-E-NET-20260609,DEF-FUNC,test,1,True,True,False,rework
QEV-000001746,2026-06-09,2026-06-09T12:00:00,PLOT-00000928,FAC-MY,LINE-MY-01,PROD-C100,COMP-STOR,SUP-D,CLOT-D-TOR-20260609,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001747,2026-06-10,2026-06-10T12:00:00,PLOT-00000930,FAC-TW,LINE-TW-01,PROD-X100,COMP-MAIN,SUP-A,CLOT-A-AIN-20260610,DEF-FUNC,test,1,True,True,False,rework
QEV-000001748,2026-06-10,2026-06-10T12:00:00,PLOT-00000930,FAC-TW,LINE-TW-01,PROD-X100,COMP-PWR,SUP-C,CLOT-C-PWR-20260610,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001749,2026-06-10,2026-06-10T12:00:00,PLOT-00000931,FAC-TW,LINE-TW-02,PROD-X100,COMP-COOL,SUP-C,CLOT-C-OOL-20260610,DEF-THERM,test,1,True,False,False,fail
QEV-000001750,2026-06-10,2026-06-10T12:00:00,PLOT-00000932,FAC-MX,LINE-MX-01,PROD-X200,COMP-MAIN,SUP-A,CLOT-A-AIN-20260610,DEF-VOLT,test,1,True,False,True,scrap
QEV-000001751,2026-06-10,2026-06-10T12:00:00,PLOT-00000932,FAC-MX,LINE-MX-01,PROD-X200,COMP-MAIN,SUP-H,CLOT-H-AIN-20260610,DEF-FUNC,test,1,True,False,False,fail
QEV-000001752,2026-06-10,2026-06-10T12:00:00,PLOT-00000932,FAC-MX,LINE-MX-01,PROD-X200,COMP-MEM,SUP-D,CLOT-D-MEM-20260610,DEF-MEM,test,1,True,True,False,rework
QEV-000001753,2026-06-10,2026-06-10T12:00:00,PLOT-00000932,FAC-MX,LINE-MX-01,PROD-X200,COMP-MEM,SUP-E,CLOT-E-MEM-20260610,DEF-FUNC,test,1,True,True,False,rework
QEV-000001754,2026-06-10,2026-06-10T12:00:00,PLOT-00000933,FAC-MX,LINE-MX-02,PROD-C100,COMP-STOR,SUP-H,CLOT-H-TOR-20260610,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001755,2026-06-10,2026-06-10T12:00:00,PLOT-00000935,FAC-MY,LINE-MY-03,PROD-S100,COMP-COOL,SUP-C,CLOT-C-OOL-20260610,DEF-THERM,test,1,True,False,False,fail
QEV-000001756,2026-06-10,2026-06-10T12:00:00,PLOT-00000935,FAC-MY,LINE-MY-03,PROD-S100,COMP-PWR,SUP-D,CLOT-D-PWR-20260610,DEF-VOLT,test,1,True,True,False,rework
QEV-000001757,2026-06-11,2026-06-11T12:00:00,PLOT-00000936,FAC-TW,LINE-TW-01,PROD-C100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260611,DEF-FUNC,test,1,True,True,False,rework
QEV-000001758,2026-06-11,2026-06-11T12:00:00,PLOT-00000936,FAC-TW,LINE-TW-01,PROD-C100,COMP-PWR,SUP-D,CLOT-D-PWR-20260611,DEF-FUNC,test,1,True,True,False,rework
QEV-000001759,2026-06-11,2026-06-11T12:00:00,PLOT-00000937,FAC-TW,LINE-TW-02,PROD-N100,COMP-NET,SUP-B,CLOT-B-NET-20260611,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001760,2026-06-11,2026-06-11T12:00:00,PLOT-00000938,FAC-MX,LINE-MX-01,PROD-S100,COMP-PWR,SUP-A,CLOT-A-PWR-20260611,DEF-VOLT,test,1,True,True,False,rework
QEV-000001761,2026-06-11,2026-06-11T12:00:00,PLOT-00000938,FAC-MX,LINE-MX-01,PROD-S100,COMP-PWR,SUP-B,CLOT-B-PWR-20260611,DEF-FUNC,test,1,True,True,False,rework
QEV-000001762,2026-06-11,2026-06-11T12:00:00,PLOT-00000938,FAC-MX,LINE-MX-01,PROD-S100,COMP-STOR,SUP-B,CLOT-B-TOR-20260611,DEF-FUNC,test,1,True,True,False,rework
QEV-000001763,2026-06-11,2026-06-11T12:00:00,PLOT-00000939,FAC-MX,LINE-MX-02,PROD-X200,COMP-PWR,SUP-F,CLOT-F-PWR-20260611,DEF-CONN,in_process,1,True,False,True,scrap
QEV-000001764,2026-06-11,2026-06-11T12:00:00,PLOT-00000940,FAC-MY,LINE-MY-01,PROD-C100,COMP-COOL,SUP-E,CLOT-E-OOL-20260611,DEF-THERM,test,1,True,True,False,rework
QEV-000001765,2026-06-11,2026-06-11T12:00:00,PLOT-00000940,FAC-MY,LINE-MY-01,PROD-C100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260611,DEF-FUNC,test,1,True,False,False,fail
QEV-000001766,2026-06-11,2026-06-11T12:00:00,PLOT-00000941,FAC-MY,LINE-MY-03,PROD-S100,COMP-MAIN,SUP-H,CLOT-H-AIN-20260611,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001767,2026-06-11,2026-06-11T12:00:00,PLOT-00000941,FAC-MY,LINE-MY-03,PROD-S100,COMP-MEM,SUP-H,CLOT-H-MEM-20260611,DEF-MEM,test,1,True,False,False,fail
QEV-000001768,2026-06-11,2026-06-11T12:00:00,PLOT-00000941,FAC-MY,LINE-MY-03,PROD-S100,COMP-PWR,SUP-C,CLOT-C-PWR-20260611,DEF-VOLT,test,1,True,False,True,scrap
QEV-000001769,2026-06-12,2026-06-12T12:00:00,PLOT-00000942,FAC-TW,LINE-TW-01,PROD-X200,COMP-STOR,SUP-G,CLOT-G-TOR-20260612,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001770,2026-06-12,2026-06-12T12:00:00,PLOT-00000943,FAC-TW,LINE-TW-02,PROD-X100,COMP-COOL,SUP-G,CLOT-G-OOL-20260612,DEF-THERM,test,1,True,False,False,fail
QEV-000001771,2026-06-12,2026-06-12T12:00:00,PLOT-00000943,FAC-TW,LINE-TW-02,PROD-X100,COMP-NET,SUP-D,CLOT-D-NET-20260612,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001772,2026-06-12,2026-06-12T12:00:00,PLOT-00000944,FAC-MX,LINE-MX-01,PROD-X100,COMP-MAIN,SUP-H,CLOT-H-AIN-20260612,DEF-FUNC,test,1,True,True,False,rework
QEV-000001773,2026-06-12,2026-06-12T12:00:00,PLOT-00000944,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-E,CLOT-E-MEM-20260612,DEF-FUNC,test,1,True,True,False,rework
QEV-000001774,2026-06-12,2026-06-12T12:00:00,PLOT-00000944,FAC-MX,LINE-MX-01,PROD-X100,COMP-PWR,SUP-G,CLOT-G-PWR-20260612,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001775,2026-06-12,2026-06-12T12:00:00,PLOT-00000945,FAC-MX,LINE-MX-02,PROD-X200,COMP-MAIN,SUP-B,CLOT-B-AIN-20260612,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001776,2026-06-12,2026-06-12T12:00:00,PLOT-00000945,FAC-MX,LINE-MX-02,PROD-X200,COMP-NET,SUP-A,CLOT-A-NET-20260612,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001777,2026-06-12,2026-06-12T12:00:00,PLOT-00000946,FAC-MY,LINE-MY-01,PROD-N100,COMP-COOL,SUP-B,CLOT-B-OOL-20260612,DEF-THERM,test,1,True,True,False,rework
QEV-000001778,2026-06-12,2026-06-12T12:00:00,PLOT-00000946,FAC-MY,LINE-MY-01,PROD-N100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260612,DEF-VOLT,test,1,True,False,False,fail
QEV-000001779,2026-06-12,2026-06-12T12:00:00,PLOT-00000946,FAC-MY,LINE-MY-01,PROD-N100,COMP-STOR,SUP-A,CLOT-A-TOR-20260612,DEF-ASSY,in_process,1,True,False,True,scrap
QEV-000001780,2026-06-12,2026-06-12T12:00:00,PLOT-00000947,FAC-MY,LINE-MY-03,PROD-C100,COMP-STOR,SUP-H,CLOT-H-TOR-20260612,DEF-FUNC,test,1,True,True,False,rework
QEV-000001781,2026-06-13,2026-06-13T12:00:00,PLOT-00000948,FAC-TW,LINE-TW-01,PROD-X200,COMP-NET,SUP-C,CLOT-C-NET-20260613,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001782,2026-06-13,2026-06-13T12:00:00,PLOT-00000949,FAC-TW,LINE-TW-02,PROD-C100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260613,DEF-FUNC,test,1,True,True,False,rework
QEV-000001783,2026-06-13,2026-06-13T12:00:00,PLOT-00000950,FAC-MX,LINE-MX-01,PROD-X200,COMP-PWR,SUP-G,CLOT-G-PWR-20260613,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001784,2026-06-13,2026-06-13T12:00:00,PLOT-00000950,FAC-MX,LINE-MX-01,PROD-X200,COMP-STOR,SUP-C,CLOT-C-TOR-20260613,DEF-CONN,in_process,1,True,False,False,fail
QEV-000001785,2026-06-13,2026-06-13T12:00:00,PLOT-00000951,FAC-MX,LINE-MX-02,PROD-X200,COMP-MAIN,SUP-H,CLOT-H-AIN-20260613,DEF-VOLT,test,1,True,False,False,fail
QEV-000001786,2026-06-13,2026-06-13T12:00:00,PLOT-00000951,FAC-MX,LINE-MX-02,PROD-X200,COMP-MEM,SUP-C,CLOT-C-MEM-20260613,DEF-MEM,test,1,True,True,False,rework
QEV-000001787,2026-06-13,2026-06-13T12:00:00,PLOT-00000951,FAC-MX,LINE-MX-02,PROD-X200,COMP-PWR,SUP-G,CLOT-G-PWR-20260613,DEF-VOLT,test,1,True,False,True,scrap
QEV-000001788,2026-06-13,2026-06-13T12:00:00,PLOT-00000952,FAC-MY,LINE-MY-01,PROD-X100,COMP-STOR,SUP-B,CLOT-B-TOR-20260613,DEF-FUNC,test,1,True,True,False,rework
QEV-000001789,2026-06-13,2026-06-13T12:00:00,PLOT-00000952,FAC-MY,LINE-MY-01,PROD-X100,COMP-STOR,SUP-D,CLOT-D-TOR-20260613,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001790,2026-06-14,2026-06-14T12:00:00,PLOT-00000954,FAC-TW,LINE-TW-01,PROD-X200,COMP-COOL,SUP-B,CLOT-B-OOL-20260614,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001791,2026-06-14,2026-06-14T12:00:00,PLOT-00000954,FAC-TW,LINE-TW-01,PROD-X200,COMP-MAIN,SUP-E,CLOT-E-AIN-20260614,DEF-FUNC,test,1,True,True,False,rework
QEV-000001792,2026-06-14,2026-06-14T12:00:00,PLOT-00000954,FAC-TW,LINE-TW-01,PROD-X200,COMP-MEM,SUP-B,CLOT-B-MEM-20260614,DEF-MEM,test,1,True,False,False,fail
QEV-000001793,2026-06-14,2026-06-14T12:00:00,PLOT-00000954,FAC-TW,LINE-TW-01,PROD-X200,COMP-MEM,SUP-F,CLOT-F-MEM-20260614,DEF-MEM,test,1,True,True,False,rework
QEV-000001794,2026-06-14,2026-06-14T12:00:00,PLOT-00000954,FAC-TW,LINE-TW-01,PROD-X200,COMP-PWR,SUP-E,CLOT-E-PWR-20260614,DEF-FUNC,test,1,True,False,False,fail
QEV-000001795,2026-06-14,2026-06-14T12:00:00,PLOT-00000958,FAC-MY,LINE-MY-01,PROD-X200,COMP-MEM,SUP-B,CLOT-B-MEM-20260614,DEF-MEM,test,1,True,True,False,rework
QEV-000001796,2026-06-14,2026-06-14T12:00:00,PLOT-00000958,FAC-MY,LINE-MY-01,PROD-X200,COMP-NET,SUP-C,CLOT-C-NET-20260614,DEF-FUNC,test,1,True,False,True,scrap
QEV-000001797,2026-06-14,2026-06-14T12:00:00,PLOT-00000959,FAC-MY,LINE-MY-03,PROD-C100,COMP-PWR,SUP-G,CLOT-G-PWR-20260614,DEF-VOLT,test,1,True,False,False,fail
QEV-000001798,2026-06-14,2026-06-14T12:00:00,PLOT-00000959,FAC-MY,LINE-MY-03,PROD-C100,COMP-STOR,SUP-B,CLOT-B-TOR-20260614,DEF-FUNC,test,1,True,False,False,fail
QEV-000001799,2026-06-15,2026-06-15T12:00:00,PLOT-00000961,FAC-TW,LINE-TW-02,PROD-C100,COMP-COOL,SUP-F,CLOT-F-OOL-20260615,DEF-THERM,test,1,True,False,False,fail
QEV-000001800,2026-06-15,2026-06-15T12:00:00,PLOT-00000961,FAC-TW,LINE-TW-02,PROD-C100,COMP-PWR,SUP-F,CLOT-F-PWR-20260615,DEF-VOLT,test,1,True,True,False,rework
QEV-000001801,2026-06-15,2026-06-15T12:00:00,PLOT-00000962,FAC-MX,LINE-MX-01,PROD-X200,COMP-COOL,SUP-H,CLOT-H-OOL-20260615,DEF-FUNC,test,1,True,True,False,rework
QEV-000001802,2026-06-15,2026-06-15T12:00:00,PLOT-00000962,FAC-MX,LINE-MX-01,PROD-X200,COMP-MAIN,SUP-A,CLOT-A-AIN-20260615,DEF-FUNC,test,1,True,False,False,fail
QEV-000001803,2026-06-15,2026-06-15T12:00:00,PLOT-00000962,FAC-MX,LINE-MX-01,PROD-X200,COMP-MEM,SUP-B,CLOT-B-MEM-20260615,DEF-MEM,test,1,True,False,False,fail
QEV-000001804,2026-06-15,2026-06-15T12:00:00,PLOT-00000962,FAC-MX,LINE-MX-01,PROD-X200,COMP-MEM,SUP-E,CLOT-E-MEM-20260615,DEF-MEM,test,1,True,False,False,fail
QEV-000001805,2026-06-15,2026-06-15T12:00:00,PLOT-00000962,FAC-MX,LINE-MX-01,PROD-X200,COMP-NET,SUP-H,CLOT-H-NET-20260615,DEF-FUNC,test,1,True,True,False,rework
QEV-000001806,2026-06-15,2026-06-15T12:00:00,PLOT-00000963,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,SUP-C,CLOT-C-PWR-20260615,DEF-VOLT,test,1,True,True,False,rework
QEV-000001807,2026-06-15,2026-06-15T12:00:00,PLOT-00000964,FAC-MY,LINE-MY-01,PROD-S100,COMP-NET,SUP-D,CLOT-D-NET-20260615,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001808,2026-06-15,2026-06-15T12:00:00,PLOT-00000965,FAC-MY,LINE-MY-03,PROD-C100,COMP-COOL,SUP-B,CLOT-B-OOL-20260615,DEF-THERM,test,1,True,False,False,fail
QEV-000001809,2026-06-15,2026-06-15T12:00:00,PLOT-00000965,FAC-MY,LINE-MY-03,PROD-C100,COMP-NET,SUP-H,CLOT-H-NET-20260615,DEF-CONN,in_process,1,True,False,False,fail
QEV-000001810,2026-06-16,2026-06-16T12:00:00,PLOT-00000967,FAC-TW,LINE-TW-02,PROD-X100,COMP-MAIN,SUP-A,CLOT-A-AIN-20260616,DEF-FUNC,test,1,True,False,True,scrap
QEV-000001811,2026-06-16,2026-06-16T12:00:00,PLOT-00000967,FAC-TW,LINE-TW-02,PROD-X100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260616,DEF-VOLT,test,1,True,True,False,rework
QEV-000001812,2026-06-16,2026-06-16T12:00:00,PLOT-00000968,FAC-MX,LINE-MX-01,PROD-X200,COMP-COOL,SUP-H,CLOT-H-OOL-20260616,DEF-THERM,test,1,True,True,False,rework
QEV-000001813,2026-06-16,2026-06-16T12:00:00,PLOT-00000968,FAC-MX,LINE-MX-01,PROD-X200,COMP-MAIN,SUP-A,CLOT-A-AIN-20260616,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001814,2026-06-16,2026-06-16T12:00:00,PLOT-00000968,FAC-MX,LINE-MX-01,PROD-X200,COMP-MEM,SUP-A,CLOT-A-MEM-20260616,DEF-MEM,test,1,True,False,False,fail
QEV-000001815,2026-06-16,2026-06-16T12:00:00,PLOT-00000968,FAC-MX,LINE-MX-01,PROD-X200,COMP-PWR,SUP-C,CLOT-C-PWR-20260616,DEF-VOLT,test,1,True,False,False,fail
QEV-000001816,2026-06-16,2026-06-16T12:00:00,PLOT-00000968,FAC-MX,LINE-MX-01,PROD-X200,COMP-PWR,SUP-G,CLOT-G-PWR-20260616,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001817,2026-06-16,2026-06-16T12:00:00,PLOT-00000969,FAC-MX,LINE-MX-02,PROD-S100,COMP-PWR,SUP-H,CLOT-H-PWR-20260616,DEF-VOLT,test,1,True,True,False,rework
QEV-000001818,2026-06-16,2026-06-16T12:00:00,PLOT-00000970,FAC-MY,LINE-MY-01,PROD-N100,COMP-PWR,SUP-C,CLOT-C-PWR-20260616,DEF-VOLT,test,1,True,True,False,rework
QEV-000001819,2026-06-16,2026-06-16T12:00:00,PLOT-00000970,FAC-MY,LINE-MY-01,PROD-N100,COMP-STOR,SUP-A,CLOT-A-TOR-20260616,DEF-FUNC,test,1,True,True,False,rework
QEV-000001820,2026-06-16,2026-06-16T12:00:00,PLOT-00000971,FAC-MY,LINE-MY-03,PROD-S100,COMP-MEM,SUP-D,CLOT-D-MEM-20260616,DEF-MEM,test,1,True,False,True,scrap
QEV-000001821,2026-06-17,2026-06-17T12:00:00,PLOT-00000972,FAC-TW,LINE-TW-01,PROD-X200,COMP-MAIN,SUP-A,CLOT-A-AIN-20260617,DEF-VOLT,test,1,True,True,False,rework
QEV-000001822,2026-06-17,2026-06-17T12:00:00,PLOT-00000972,FAC-TW,LINE-TW-01,PROD-X200,COMP-NET,SUP-C,CLOT-C-NET-20260617,DEF-CONN,in_process,1,True,False,True,scrap
QEV-000001823,2026-06-17,2026-06-17T12:00:00,PLOT-00000974,FAC-MX,LINE-MX-01,PROD-X200,COMP-MAIN,SUP-H,CLOT-H-AIN-20260617,DEF-VOLT,test,1,True,True,False,rework
QEV-000001824,2026-06-17,2026-06-17T12:00:00,PLOT-00000974,FAC-MX,LINE-MX-01,PROD-X200,COMP-STOR,SUP-E,CLOT-E-TOR-20260617,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001825,2026-06-17,2026-06-17T12:00:00,PLOT-00000974,FAC-MX,LINE-MX-01,PROD-X200,COMP-STOR,SUP-F,CLOT-F-TOR-20260617,DEF-FUNC,test,1,True,False,False,fail
QEV-000001826,2026-06-17,2026-06-17T12:00:00,PLOT-00000975,FAC-MX,LINE-MX-02,PROD-S100,COMP-MAIN,SUP-B,CLOT-B-AIN-20260617,DEF-VOLT,test,1,True,True,False,rework
QEV-000001827,2026-06-17,2026-06-17T12:00:00,PLOT-00000975,FAC-MX,LINE-MX-02,PROD-S100,COMP-MEM,SUP-E,CLOT-E-MEM-20260617,DEF-MEM,test,1,True,True,False,rework
QEV-000001828,2026-06-17,2026-06-17T12:00:00,PLOT-00000976,FAC-MY,LINE-MY-01,PROD-X200,COMP-COOL,SUP-C,CLOT-C-OOL-20260617,DEF-THERM,test,1,True,False,False,fail
QEV-000001829,2026-06-17,2026-06-17T12:00:00,PLOT-00000976,FAC-MY,LINE-MY-01,PROD-X200,COMP-COOL,SUP-G,CLOT-G-OOL-20260617,DEF-THERM,test,1,True,False,True,scrap
QEV-000001830,2026-06-17,2026-06-17T12:00:00,PLOT-00000976,FAC-MY,LINE-MY-01,PROD-X200,COMP-MEM,SUP-D,CLOT-D-MEM-20260617,DEF-MEM,test,1,True,True,False,rework
QEV-000001831,2026-06-17,2026-06-17T12:00:00,PLOT-00000976,FAC-MY,LINE-MY-01,PROD-X200,COMP-NET,SUP-G,CLOT-G-NET-20260617,DEF-FUNC,test,1,True,False,True,scrap
QEV-000001832,2026-06-17,2026-06-17T12:00:00,PLOT-00000976,FAC-MY,LINE-MY-01,PROD-X200,COMP-STOR,SUP-D,CLOT-D-TOR-20260617,DEF-FUNC,test,1,True,True,False,rework
QEV-000001833,2026-06-17,2026-06-17T12:00:00,PLOT-00000976,FAC-MY,LINE-MY-01,PROD-X200,COMP-STOR,SUP-F,CLOT-F-TOR-20260617,DEF-CONN,in_process,1,True,True,False,rework
